name,response
Kurisu,Maybe she thinks you'll make her wear a costume again.
Kurisu,'Cuteness is Justice'... is that what they say?
Kurisu,Hah? Eh?
Kurisu,"Me, cosplay?"
Kurisu,I'm sorta interested.
Kurisu,"But I refuse to do it in public, though."
Kurisu,"Oh, this?"
Kurisu,I attended Ayamein for about two weeks. I modeled this outfit after their uniform.
Kurisu,Sure.
Kurisu,"Good to know you're still a pervert, Hashida."
Kurisu,Panmoro?
Kurisu,N-no way...
Kurisu,"It's plenty embarrassing, trust me!"
Kurisu,What's that supposed to mean?
Kurisu,I've been meaning to ask. Did I do something to you?
Kurisu,What do you mean? I've done nothing to be guilty of.
Kurisu,"Wow, you can see into my heart? That's groundbreaking technology. I'd love to hear how it works."
Kurisu,So you're just making it up.
Kurisu,You didn't raise me at all.
Kurisu,Nobody asked you. And I'm already a scientist.
Kurisu,"Oh? What's this about, Okabe?"
Kurisu,What's wrong with her?
Kurisu,We may have created a monster here...
Kurisu,Why...
Kurisu,Why just the three of us?
Kurisu,Mayuri! No!
Kurisu,No... no!
Kurisu,Okabe!
Kurisu,You can't!
Kurisu,You can't! They'll kill you!
Kurisu,"Please, Okabe, do what she says. Okay?"
Kurisu,"Otherwise, they'll kill you too."
Kurisu,No!
Kurisu,Okabe...
Kurisu,No! I should be the one to--
Kurisu,But what if it fails!?
Kurisu,Augh!
Kurisu,"Ugh, gh, Okabe!! Are you sure!?"
Kurisu,Are you sure about this!? Really!?
Kurisu,Okabe? Are you listening?
Kurisu,What was all that screaming for?
Kurisu,Are you sick?
Kurisu,"Then get ready to go already. We're going shopping, remember?"
Kurisu,'Humans are temporal beings.'
Kurisu,Are you sure about this!? Really!?
Kurisu,You'll remember the future.
Kurisu,Huh?
Kurisu,"Hey, that hurts! Calm down!"
Kurisu,Maybe she thinks you'll make her wear a costume again.
Kurisu,'Cuteness is Justice'... is that what they say?
Kurisu,Hah? Eh?
Kurisu,"Me, cosplay?"
Kurisu,I'm sorta interested.
Kurisu,"But I refuse to do it in public, though."
Kurisu,"Oh, this?"
Kurisu,I attended Ayamein for about two weeks. I modeled this outfit after their uniform.
Kurisu,Sure.
Kurisu,"Good to know you're still a pervert, Hashida."
Kurisu,Panmoro?
Kurisu,N-no way...
Kurisu,Japan is over...
Kurisu,What's that supposed to mean?
Kurisu,I've been meaning to ask. Did I do something to you?
Kurisu,What do you mean? I've done nothing to be guilty of.
Kurisu,"Wow, you can see into my heart? That's groundbreaking technology. I'd love to hear how it works."
Kurisu,So you're just making it up.
Kurisu,What's wrong with her?
Kurisu,At least tell us where we're going.
Kurisu,Why just the three of us?
Kurisu,No... no!
Kurisu,Okabe!
Kurisu,You can't!
Kurisu,You can't! They'll kill you!
Kurisu,"Please, Okabe, do what she says. Okay?"
Kurisu,"Otherwise, they'll kill you too."
Kurisu,"Okabe, I--"
Kurisu,But what if it fails!?
Kurisu,"Are you sure, Okabe!?"
Kurisu,Are you sure about this!? Really!?
Kurisu,Kya! You surprised me!
Kurisu,Don't startle me like that.
Kurisu,W-what's gotten in to you? Stop manhandling me. It's gross.
Kurisu,Okabe? You look kind of crazy. What's wrong?
Kurisu,...What's this about?
Kurisu,Is this another one of your fantasies?
Kurisu,Okabe! Where are you going? Hey!
Kurisu,Wha!?
Kurisu,Don't shout...
Kurisu,"I've been working all night, so let me rest a bit..."
Kurisu,What's all the commotion?
Kurisu,"Shut it, perv."
Kurisu,"What's going on, Okabe?"
Kurisu,"Stop, Okabe! What are you doing!?"
Kurisu,Are you trying to break the machine?
Kurisu,"You don't have to break it, Okabe."
Kurisu,We already decided not to experiment. Remember?
Kurisu,"Anyway, put the chair down."
Kurisu,You look pale. What's wrong?
Kurisu,Are you listening?
Kurisu,W-wait!
Kurisu,Hey. Don't you think you're a little old to be sitting on the ground in public?
Kurisu,So this is where you went. I've been looking for you.
Kurisu,What?
Kurisu,5:38.
Kurisu,"Hey. If you have time to sit around, then you can help me with the shopping."
Kurisu,Well? Are you going to come along or not?
Kurisu,...That's the first time you've said my name properly.
Kurisu,Tell me what happened.
Kurisu,I know you used the Time Leap Machine.
Kurisu,"You get a phone call, and suddenly you're like a different person."
Kurisu,It was obvious.
Kurisu,What happened?
Kurisu,"If you know that Mayuri's going to die, then what are you doing wasting time here?"
Kurisu,What don't you get?
Kurisu,"Based on what you said, I guess the chronology protection conjecture is true."
Kurisu,And that's why you keep time leaping...
Kurisu,"There's no guarantee that the machine is safe, you know."
Kurisu,"Even if the machine works perfectly, repeated use may have serious side effects."
Kurisu,"For example, you may become disconnected from causality itself."
Kurisu,You need to understand the risks if you're going to continue.
Kurisu,"It happens all the time in sci-fi. You'll become trapped in a closed time loop, never aging, never dying, but doomed to repeat the same day for all eternity."
Kurisu,"Worst case, you may cease to exist entirely."
Kurisu,"Every trace of your existence will vanish. Nobody will remember you, because your life will have never happened."
Kurisu,Leaping through time is that dangerous.
Kurisu,Heidegger. I was thinking of that quote too.
Kurisu,When?
Kurisu,Right. Of course.
Kurisu,"If what you said is true, then I want to save Mayuri too."
Kurisu,"But as the co-creator of the Time Leap Machine, I can't recommend its continued use."
Kurisu,Will you listen to my advice?
Kurisu,You're such a stubborn fool.
Kurisu,What you've been through... I'm surprised it hasn't broken you already.
Kurisu,I'll help.
Kurisu,"Mayuri's my friend, and a fellow lab mem."
Kurisu,And besides... I don't want to see you in such pain.
Kurisu,Don't apologize.
Kurisu,Remember when I told you about my father? You really helped me out back then.
Kurisu,Now it's my turn to return the favor.
Kurisu,I want to be your strength.
Kurisu,"Besides, you still have to come with me to Aomori."
Kurisu,"I know you're going to leap no matter what I say. You are a mad scientist, after all, and mad scientists play by their own rules."
Kurisu,Hey. Aren't you supposed to go 'muhahahaha' or something?
Kurisu,Why do I even try?
Kurisu,"Anyway, I'm not doing this for you, okay?"
Kurisu,I'm doing it for Mayuri.
Kurisu,"That, and I think you'll make a good test subject."
Kurisu,It's completely different.
Kurisu,I only experiment on you.
Kurisu,"Besides, mad scientists experiment on themselves all the time, don't they?"
Kurisu,I-it's just a joke. Don't take it so seriously.
Kurisu,There's not much time. I think you should have a clear plan before trying to change the future again.
Kurisu,Leap to an even earlier time.
Kurisu,Then explain the situation to me again.
Kurisu,Let's go.
Kurisu,"I understand why you can't tell Mayuri, but why can't you tell Hashida?"
Kurisu,They'll throw you in the slammer for breaking and entering.
Kurisu,I see. That's how it looks from your perspective.
Kurisu,What does it look like from my perspective? What happens here after you leap?
Kurisu,...
Kurisu,It's nothing. I was just thinking.
Kurisu,"That would make things easier, though I kind of hope you're wrong."
Kurisu,Exactly.
Kurisu,I set the destination to five hours ago. You should arrive around 1:40 PM.
Kurisu,I completed the Time Leap Machine just after 2. Do you remember?
Kurisu,Nobody likes a man who can't remember dates.
Kurisu,Be thankful that I make a habit of checking the time. I have a pretty good idea what happened when.
Kurisu,"Listen, Okabe. If you're going to keep using the Time Leap Machine, there's one thing you must remember."
Kurisu,Don't let go of your phone. Ever. It's your lifeline. Your destination marker.
Kurisu,"As long as you keep it with you, you can leap to any time you want."
Kurisu,But if you lose your phone... if someone else gets ahold of it...
Kurisu,"If it breaks, or the battery dies..."
Kurisu,The time leap will fail.
Kurisu,"Once again, never let go of your phone."
Kurisu,"After you leap back to this afternoon, just sit tight and don't do anything until I complete the Time Leap Machine."
Kurisu,"If you accidentally prevent me from completing the machine, it will likely wreak havoc with the timeline."
Kurisu,"As soon as I finish, declare that we will not experiment. Then send everyone home."
Kurisu,"Ask me to stay. Tell me the truth. If you say you came from the future, I'll probably believe you."
Kurisu,Who knows me better than myself?
Kurisu,Don't forget. It was my mad skillz that turned the PhoneWave into a time leap machine.
Kurisu,"When you told me about your time leap, I took it as proof that my theories were right. I was happy it succeeded. I really was. I didn't doubt it was true for a second."
Kurisu,"Just to be safe, I should probably give you a passphrase."
Kurisu,What I want the most right now is my own fork.
Kurisu,"It doesn't mean anything, okay!?"
Kurisu,"I already have my own spoon... wait, that doesn't matter!"
Kurisu,Everything's ready! Now get out of here!
Kurisu,Be careful. And remember...
Kurisu,I'm always on your side.
Kurisu,"Stop it, perv."
Kurisu,"You win, Mayuri. Congratulations."
Kurisu,But I'm finished too.
Kurisu,Complete.
Kurisu,Eh!?
Kurisu,I just finished and you're already shutting it down? What I have been doing these past three days?
Kurisu,"H-huh. That's... an unusually respectable opinion, coming from you."
Kurisu,What?
Kurisu,...Yeah.
Kurisu,...
Kurisu,Is that supposed to be funny?
Kurisu,What made you think I'd believe something like that!?
Kurisu,Don't be ridiculous. I would never make such a baseless projection.
Kurisu,I don't talk like that!
Kurisu,Wha--
Kurisu,S-she said that? I'm gonna kill myself five hours from now...
Kurisu,"It feels like someone peeked into my heart. And that someone is Okabe, of all people."
Kurisu,But I think I believe you. Tell me the details.
Kurisu,"I see... If what you say is true, then we have a serious problem."
Kurisu,"Future me said that the chronology protection conjecture holds, but I don't think that's quite right."
Kurisu,"That conjecture says that according to quantum theory, time travel is impossible due to the danger of disrupting causality."
Kurisu,"But when you time leap, there's no chance of a time paradox occurring."
Kurisu,"If that's true, then time leaping can't save Mayuri. Nothing you do will change the result."
Kurisu,"Neither can I. The world is trying to kill Mayuri? As I scientist, I refuse to believe such nonsense."
Kurisu,The many-worlds interpretation... That might have something to do with how Mayuri's means of death keeps changing.
Kurisu,But it's supposed to be impossible for parallel worlds to observe each other. Why are you different?
Kurisu,This is no time for your chuunibyou nonsense.
Kurisu,You've mentioned that Reading Steiner thing before. Were you actually serious?
Kurisu,"I don't know, but I don't want to rely on something that may not even exist."
Kurisu,"Anyway, you can't control which possibilities you observe. Even if the many-worlds interpretation holds true, it's unreasonable to expect that you'll ever find a world where Mayuri doesn't die."
Kurisu,Time leaping won't change the result. I just said that.
Kurisu,Calm down.
Kurisu,Getting emotional won't solve anything.
Kurisu,"...True. I don't know what happens five hours from now. To be honest, it doesn't feel real at all."
Kurisu,But it's not like I don't believe you.
Kurisu,"You have to stay strong, Okabe."
Kurisu,Maybe Kiryu Moeka shooting her isn't the real cause of her death. Maybe it's something larger and less obvious.
Kurisu,"For example, maybe she dies because we invented a time machine, or because SERN discovered our hacking."
Kurisu,"If that's the cause, then it doesn't really matter how she dies. Causality remains intact."
Kurisu,"Oh, right... hmm..."
Kurisu,"Anyway, the principle of causality is absolute. Deny that, and you deny all of physics."
Kurisu,There must be a distinct cause for Mayuri's death.
Kurisu,Not necessarily.
Kurisu,The problem is when the causal event occurred.
Kurisu,If it happened too far in the past... then there's nothing we can do.
Kurisu,"No. It's still theoretical, but I believe that one leap with our machine has a maximum range of 48 hours."
Kurisu,"Before what? I just finished the Time Leap Machine, remember?"
Kurisu,"Oh, so that's what you mean. Maybe she just didn't have the chance."
Kurisu,I don't know. Even I don't understand everything that's going on inside that thing.
Kurisu,"But you can do consecutive leaps. That is, as long as the Time Leap Machine exists. For example, if the Time Leap Machine remains functional for ten straight years, you could leap back to this moment ten years from now."
Kurisu,"Of course, it would take a total of 1825 leaps, so I don't recommend it. Still, it's theoretically possible."
Kurisu,"Weren't you listening? I said, as long as the Time Leap Machine exists."
Kurisu,When was the machine completed?
Kurisu,"Exactly. An hour ago. August 13th, 2010. 2:00 PM, or thereabouts."
Kurisu,It didn't exist before then.
Kurisu,It's impossible to use the machine before 2 PM today.
Kurisu,Most likely.
Kurisu,"Eventually, maybe, but certainly not now."
Kurisu,"I'd need a real laboratory with real equipment. It would be expensive, which means we'd need sponsors."
Kurisu,"And if we go looking, I'm pretty sure SERN would crush us."
Kurisu,I'd say that's proven by the fact that neither you nor I have leapt here from the far future yet.
Kurisu,Hey! Where are you going!?
Kurisu,W-what do we do?
Kurisu,Um...
Kurisu,"A society where every activity is controlled by the government. In a dystopia, you're not allowed to eat bananas unless today is banana-eating day. If you break that rule, they throw you in jail without a trial."
Kurisu,SERN is a research institution. They don't have political power. I explained that to John Titor several times online.
Kurisu,"Titor came forward, so it's only fair that I do too."
Kurisu,Apotheosized?
Kurisu,Respected? Huh!? I-I am!?
Kurisu,I help SERN build their time machine? I don't believe it.
Kurisu,SERN experiments on people against their will. They're a disgrace to scientists everywhere. I would never collaborate with them.
Kurisu,How did the future me explain herself?
Kurisu,Well... that's just great.
Kurisu,I don't even make it to fifty?
Kurisu,T-they erased me?
Kurisu,No... does that mean Mama's in danger?
Kurisu,"Amane-san. You said that most of what you posted as John Titor was true, right?"
Kurisu,Does that mean you know how the universe works? You claimed that the Everett-Wheeler model -- the many-worlds interpretation -- is correct.
Kurisu,So you don't know.
Kurisu,Really? Tell me!
Kurisu,What sort of model is that?
Kurisu,Isn't that determinism?
Kurisu,T-there's no erotic one here!
Kurisu,You guys are hopeless. Better do something quick.
Kurisu,Just ignore them.
Kurisu,I thought attractor fields couldn't interact.
Kurisu,The instant they diverge... is that now?
Kurisu,One more question.
Kurisu,"These worldlines aren't parallel worlds, are they?"
Kurisu,Then how do you observe the differences between worldlines? Wouldn't you need a god's eye view to do that?
Kurisu,Wait a second.
Kurisu,How do we know this is all true? What if Amane-san is just making stuff up?
Kurisu,Calm down. I'm not trying to pick a fight.
Kurisu,"But I still have questions. One, how do you know about Okabe's power? Two, how did you know Okabe and I were in Akihabara in 2010?"
Kurisu,Don't you know a little too much for someone born in 2017?
Kurisu,...I'm sorry.
Kurisu,Which email are you talking about?
Kurisu,"Oh, that..."
Kurisu,Can you fix it?
Kurisu,Maybe we can use the Time Leap Machine to go back before Amane-san's time machine broke.
Kurisu,The morning of the 10th. Just before dawn.
Kurisu,...
Kurisu,Just give up. Okabe rarely calls anyone by their name.
Kurisu,Is that the best plan?
Kurisu,You're not going to name the operation?
Kurisu,You couldn't find a good Norse mythology-themed name?
Kurisu,I don't think there's a deep meaning behind it. Chuunibyou patients just love Germanic names for some reason.
Kurisu,So there's still chuunibyou in 2036...
Kurisu,So you have no leads?
Kurisu,A memento...
Kurisu,Welcome back.
Kurisu,"From the looks on your faces, I guess you didn't find anything."
Kurisu,"He hasn't come back yet. It's already dark, so maybe he went straight home?"
Kurisu,Good morning.
Kurisu,I didn't do it for you.
Kurisu,How exactly does it work? It shouldn't be possible to measure changes like that.
Kurisu,So this meter lets other people check worldline divergence?
Kurisu,"What? Then there's no point. Make something useful for once, Okabe."
Kurisu,"Hey, Okabe, remember the lifter? I don't suppose you've figured out what it is... no, of course you haven't."
Kurisu,R-really? What's your proof?
Kurisu,"...Oh, right. The CRT... I see..."
Kurisu,Hello.
Kurisu,"Oh, I think you got the wrong number."
Kurisu,My name isn't Assistant. And your name isn't Hououin Kyouma.
Kurisu,Bwah!?
Kurisu,How do you know about that!?
Kurisu,I'm gonna post your personal info all over VIP if you don't shut your mouth right this second!
Kurisu,Fine. You called at the right time. We need to talk.
Kurisu,OK. I'll be waiting.
Kurisu,"For your information, I don't post t...ti..."
Kurisu,"I don't post pictures of my chest, okay!?"
Kurisu,...
Kurisu,I thought you wanted an open discussion.
Kurisu,Hehehe...
Kurisu,"I think you probably forgot, so I wanted to make sure just in case."
Kurisu,"Have you been looking for the lifter? You haven't, have you?"
Kurisu,R-really? What's your proof?
Kurisu,I see...
Kurisu,What? Don't apologize. It's creepy.
Kurisu,How rude.
Kurisu,"I'm sure I've said this before, but I've always accepted time travel as a theory."
Kurisu,I just don't trust people who claim it can be done despite how unrealistic it is.
Kurisu,"Besides, I can hardly deny it with evidence staring me in the face."
Kurisu,Though I still don't like the idea of being called the mother of the time machine.
Kurisu,"Anyway. If you're apologizing, that must mean you helped out the first time."
Kurisu,"Before you started time leaping. You helped me build the machine, didn't you?"
Kurisu,Then don't worry about it. I wouldn't want you to have to do it all over again.
Kurisu,"And right now, it's more important to repair Amane-san's time machine and search for her father."
Kurisu,Don't you apologize now. It's weird.
Kurisu,"Welp, back to work. I should be able to get a lot done now that I know about the lifter."
Kurisu,Done.
Kurisu,I just wish we knew more about Okabe's Reading Steiner thing.
Kurisu,"Is it unique to Okabe? Or does everyone have the potential for it, and Okabe's is just stronger by coincidence?"
Kurisu,"I still don't understand why that is. It would make more sense if you experienced a change in the present, like you do when we send a D-Mail."
Kurisu,Does your consciousness depend on your memories?
Kurisu,I see... that's a little disappointing.
Kurisu,"That's the many-worlds interpretation, right?"
Kurisu,"Control yourself, perv."
Kurisu,How unusually thoughtful of you.
Kurisu,That joke's not even logical. It's impossible for this perv to get married in the first place.
Kurisu,Okay. What's your proof?
Kurisu,2010? But that's this year!
Kurisu,So you're saying he used a different name?
Kurisu,She's right.
Kurisu,"Come to think of it, last night, Mayuri asked how to say 'barrel' in Japanese."
Kurisu,It did.
Kurisu,"That could just be the placebo effect... but now that you mention it, they kinda do look alike."
Kurisu,"For once in your life, don't be a perv..."
Kurisu,"Haah, whew... whew... no more... running..."
Kurisu,"You know, it wouldn't be unusual for her to have grandchildren by that age."
Kurisu,"Shaddup, Mayuri!"
Kurisu,"Calm down, both of you. Hashida did everything he could. He doesn't deserve your anger, Okabe."
Kurisu,That's how I am. Sorry. Now calm down.
Kurisu,"What are you doing, Okabe!?"
Kurisu,Okabe...
Kurisu,"Huh? Well, sure..."
Kurisu,Four days ago. August 9th.
Kurisu,Do you have a plan?
Kurisu,...see? You're shaking. We've only been at it for two days and you're already exhausted.
Kurisu,We still have plenty of time to find the pin. You don't have to be in such a hurry.
Kurisu,"If you collapse, what then? I won't be worried about you, but Mayuri sure will."
Kurisu,Take care of yourself. Got it?
Kurisu,"Same... here... haah, whew... the wind's... too strong..."
Kurisu,I'd rather... be working... on the time leap machine...
Kurisu,"You got a D-Mail, didn't you?"
Kurisu,Look at all that space. It's hard to believe they fill this whole area during ComiMa.
Kurisu,I can't believe we have to bike all the way back. What a nightmare...
Kurisu,"Same... here... haah, whew... the wind's... too strong..."
Kurisu,I'd rather... be working... on the time leap machine...
Kurisu,"Hey, are you okay?"
Kurisu,"Nothing actually happened, so there's not much point in reporting it."
Kurisu,Look at all that space. It's hard to believe they fill this whole area during ComiMa.
Kurisu,I can't believe we have to bike all the way back. What a nightmare...
Kurisu,"Same... here... haah, whew... the wind's... too strong..."
Kurisu,I'd rather... be working... on the time leap machine...
Kurisu,"Hey, Okabe. What's gotten into you?"
Kurisu,"Hey, are you okay?"
Kurisu,"I agree that Hashida could be a little less lazy, but you're going way too far, Okabe."
Kurisu,"Wh, what?"
Kurisu,Wait... did you just say my name correctly?
Kurisu,I don't need an escort from you. I can get back by myself.
Kurisu,"So you're the devoted type, huh?"
Kurisu,"All of a sudden, you're treating Mayuri like a princess."
Kurisu,"Today you went to the station to meet her, you taste tested her lunch, and then you held her hand all the way back to the lab."
Kurisu,So what's the deal?
Kurisu,Are you a couple or what? I've been meaning to ask.
Kurisu,Huh!? Uh... well... umm...
Kurisu,"So... you're not a couple. Oh. Well, of course! No one would willingly date Okabe, after all."
Kurisu,Hah? What are you talking about?
Kurisu,"What the hell are you on about, you self-proclaimed mad scientist chuunibyou nutcase?"
Kurisu,Okabe.
Kurisu,Didn't you say we weren't going to experiment with the Time Leap Machine?
Kurisu,In case what?
Kurisu,Stop! Stop!
Kurisu,"Run, Okabe! Run!"
Kurisu,What is it? You don't normally say my name normally.
Kurisu,That came out weird.
Kurisu,...Now this is a shock.
Kurisu,I never thought I'd hear those words from you. Do you have a fever?
Kurisu,"You time leaped, didn't you?"
Kurisu,How much do I know about what?
Kurisu,Eh!?
Kurisu,It never even occurred to me.
Kurisu,"What are you talking about? I finished it yesterday after an all-nighter, remember?"
Kurisu,When did you leap from?
Kurisu,Hmmm...
Kurisu,"So basically, you win if you get the IBN 5100 back."
Kurisu,This is just a guess...
Kurisu,But maybe you should look at what Amane-san said from the opposite angle.
Kurisu,I think the critical change takes place when you get the IBN 5100 and erase the data in SERN's database.
Kurisu,That instant is most likely when you'll achieve divergence over 1%.
Kurisu,"You've already found it once. That is, if your memories are real."
Kurisu,"If you can get back to the worldline where you first obtained it, then isn't it bound to return to you?"
Kurisu,"You threw a fit about that earlier. I remember thinking, 'Oh god, Okabe's finally lost his ability to distinguish fantasy from reality.'"
Kurisu,That's terrible.
Kurisu,It's still a hypothesis. I only came to that conclusion based on your explanation.
Kurisu,"If you're mistaking your facts, deceiving me, or shooting off delusions, then this hypothesis will fail."
Kurisu,You can't just blindly follow this hypothesis either.
Kurisu,"You may have a safety net, but if you get careless and leave yourself without a way out..."
Kurisu,Then you'll never get another chance to save Mayuri.
Kurisu,Why did the IBN 5100 disappear? Which of the D-Mails caused its disappearance?
Kurisu,"Figure that out, and you're well on your way to finding the solution."
Kurisu,"True, that is interesting. Maybe it's related to the change in divergence."
Kurisu,"It could be the Butterfly Effect. If that's the case, any trivial change could produce a significantly deviant result."
Kurisu,"Anyway, it's important to act with discretion. Don't do anything careless. "
Kurisu,"Your death, Okabe, is the worst thing that could possibly happen."
Kurisu,"You're probably the only person who can remember previous worldlines. If you die, then consider Mayuri dead for good."
Kurisu,...Don't die. Okay?
Kurisu,W-what!? Don't be ridiculous! Why should I care!?
Kurisu,"I'm not worried about you, okay? Don't get the wrong idea."
Kurisu,"I just don't want to lose a valuable test subject, that's all. Yeah!"
Kurisu,That brain of yours has accumulated memories spanning worldlines and time leaps. It's a precious sample that can rewrite the history of neuroscience!
Kurisu,I want to map your brain and find out just what's going on in there.
Kurisu,"In other words, your time leaping helps me, too! After all, the Time Leap Machine is the fruit of my research, so to speak, and I--"
Kurisu,...
Kurisu,Oh. G-great.
Kurisu,Ah...
Kurisu,"D-don't apologize, dummy. It's confusing..."
Kurisu,"And besides, I don't even remember helping you before! How are you going to take responsibility for this!?"
Kurisu,I wish I could remember too...
Kurisu,Then I'd always have something to rub your nose in!
Kurisu,You're one to talk.
Kurisu,"Okabe! Can you hear me!? We called a taxi, but it'll take some time to get there."
Kurisu,"I see. Then I'll lecture you on how to escape. You're in the same the place you were before, right?"
Kurisu,Scatter the flour and make a break for it. OK?
Kurisu,Then switch on the light.
Kurisu,Okabe? What are you doing? I thought we weren't going to--
Kurisu,This seems serious.
Kurisu,Delicacy? That's like the exact opposite of what anyone expects from you.
Kurisu,"Oh, you."
Kurisu,Why do you need to ask a girl anyway?
Kurisu,Urushibara-san is actually a guy? That's totally ridiculous.
Kurisu,"So basically, umm..."
Kurisu,She looked like Hashida?
Kurisu,Unacceptable! There's no way such a cute girl was a guy.
Kurisu,He looked like she does now?
Kurisu,Acceptable.
Kurisu,Anyway. You want to turn her back into a guy?
Kurisu,Mayuri's life is tied to Urushibara-san's gender... That's so crazy it doesn't seem real at all.
Kurisu,Have you come up with a solution?
Kurisu,I don't know if she's going to appreciate that.
Kurisu,Regret won't change anything.
Kurisu,There's only one piece of advice I can give.
Kurisu,Don't say anything to Urushibara-san.
Kurisu,"Based on what you've told me, you have the advantage this time. You already know the contents of the D-Mail."
Kurisu,So you don't have to tell her -- him? Ex-him?
Kurisu,...You don't have to tell Urushibara-san. Just send the cancellation D-Mail.
Kurisu,"If the worldline changes, then that will all be undone."
Kurisu,"In which case, ethical concerns don't really matter."
Kurisu,What!? Are you an idiot!? Why didn't you write it down!?
Kurisu,What if you just ask for the pager number directly? Think up a good excuse.
Kurisu,What are you so scared of? That's not the vain and arrogant Okabe I know.
Kurisu,"Just make up some nonsense like you always do. I mean, you know how gullible she is, right?"
Kurisu,"...Wow, I hate myself for saying that. I'm a bad girl."
Kurisu,"A mad scientist, sincere? That's a good one."
Kurisu,"It's more like you to say 'I'll brainwash her, muhahaha!'."
Kurisu,"So what are you talking to me for? Go to her now, and tell her what you told me."
Kurisu,You raised a flag.
Kurisu,Don't you get it? You raised a flag. Or I guess you could say you tripped over a flag that was already raised.
Kurisu,"Why!? It's a romance flag, genius."
Kurisu,Urushibara-san likes you.
Kurisu,"When her beloved Hououin Kyouma told her she was a guy, it tore her pure maidenly heart into tiny little pieces."
Kurisu,"In other words, your plan was a massive failure."
Kurisu,Love is trouble. There's no formula for calculating people's feelings. Too many unknowns to solve for.
Kurisu,The direct approach was a mistake. It'll be even harder to persuade her now.
Kurisu,You should think of another way this time. Like asking her mother directly.
Kurisu,Though I'm sure the Urushibara family already thinks of you as the man who made their daughter cry. So they might have their guard up.
Kurisu,How should I know?
Kurisu,That's just your perspective.
Kurisu,"From everyone else's perspective, she was always a girl. It makes perfect sense."
Kurisu,Think in terms of the current worldline.
Kurisu,"Anyway, there's a bigger problem."
Kurisu,Will changing Urushibara-san's gender to male really bring the IBN 5100 back?
Kurisu,So you're gradually approaching the original worldline.
Kurisu,"You know, I've been thinking. You really shouldn't be able to change the worldline so easily."
Kurisu,"I mean, there are six billion people in the world."
Kurisu,It doesn't make sense that switching a single person's gender could cause such a huge change in the worldline.
Kurisu,0.05% is pretty big.
Kurisu,What did Amane-san have to say about that?
Kurisu,Maybe the divergence meter actually measures your distance to the IBN 5100...
Kurisu,"In any case, what you're saying is that all of the D-Mails we sent had an influence on the IBN 5100's location somehow?"
Kurisu,"Hmmm. So just cancel the D-Mails that activated Reading Steiner, and the IBN 5100 might come back to you."
Kurisu,"Well, you tripped a romance flag, so..."
Kurisu,Hmm...
Kurisu,...Ah!
Kurisu,"B-by the way, Okabe. Is there... someone you like?"
Kurisu,Wh-why aren't you answering?
Kurisu,Oh... okay.
Kurisu,"Ah, no, just wondering! There's no hidden meaning, okay!?"
Kurisu,Is not!
Kurisu,A-anyway! You should go out with Urushibara-san!
Kurisu,"Y-you don't like anyone else, right? Then answer her feelings, you dummy."
Kurisu,Just go out with her.
Kurisu,"If there's nobody you like, then there's no reason not to, is there?"
Kurisu,Get close and help her work through her feelings. Then she'll probably tell you what you need to know.
Kurisu,...Only consider this as a last resort.
Kurisu,"If you're willing to hurt Urushibara-san, you can always take the information by force."
Kurisu,"She'll forget after the worldline changes, won't she? In that case, I think it's a valid option."
Kurisu,But only when compared to Mayuri's death.
Kurisu,...I hate myself for suggesting this.
Kurisu,Stop staring. You're distracting me. How many times do I have to tell you?
Kurisu,Make it short.
Kurisu,"Tell me why. If it's a date or something, then I refuse."
Kurisu,...
Kurisu,What.
Kurisu,"A-ahem. Actually, we have something to talk to you about, Urushibara-san."
Kurisu,Did you know? Male and female brains are very different.
Kurisu,Male brains are right-dominant. Female brains are left-dominant.
Kurisu,"By the way, the right brain handles image processing, spacial processing, and comprehensive judgment. The left brain handles things like language, and calculation."
Kurisu,"The right and left brains are connected by the corpus callosum, which is more developed in females."
Kurisu,You know how people say that girls are better at multitasking? That can be explained by the development of the corpus callosum.
Kurisu,"Actually, these theories are kinda fringe. They're not really that credible."
Kurisu,"So if you don't mind, I'd like to do an experiment."
Kurisu,I want to try mapping your brain patterns to see if they're more female or male.
Kurisu,"Brainwave mapping. We just take a sample of your brainwaves. Anyway, you'll understand if you try it. Okay? Okay? It won't hurt a bit."
Kurisu,"It'll be okay, I promise. It won't hurt a bit. Just come to the lab and we'll--"
Kurisu,Fwahn! Wh-what!?
Kurisu,I'm just treating her like a valuable test sub--
Kurisu,"Yeah, okay. So that's the thanks I get for going out of my way to help you. I'm gone. You're on your own now."
Kurisu,"...Oh, shut up."
Kurisu,...
Kurisu,What is it?
Kurisu,"Sup, you filthy normal?"
Kurisu,No. Fill me in.
Kurisu,How am I supposed to listen from all the way over here?
Kurisu,Roger.
Kurisu,And? Why are you asking me? Just grant Urushibara-san's wish.
Kurisu,"What's wrong with her? I mean, look how cute she is."
Kurisu,Her being a guy might just be your imagination.
Kurisu,"From my perspective, she's always been a girl."
Kurisu,Just give up. Bye.
Kurisu,Well?
Kurisu,"Did you agree to go out with her? Well, I can kind of guess based on Urushibara-san's reaction."
Kurisu,"You told me to watch, didn't you?"
Kurisu,Yeah?
Kurisu,Our insane mad scientist is dating a high school girl. That's not insane at all.
Kurisu,Sorry. I didn't mean to be snippy. I'm just a little irritated.
Kurisu,You made this choice to save Mayuri. So I'll change my way of thinking too.
Kurisu,"Anyway, do you have any plans for your date tomorrow?"
